Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
5,121,31,False,2022-09-25 16:23:57+00:00,/app/media/2022/09/25/caja-5-13-23-57..jpg,True,0,Error de Reconocimiento,,sco,2022-09-25 16:23:57.555815+00:00,2022-09-25 19:25:47.219353+00:00,1,2022-09-25 16:21:49.708000+00:00,2022-09-25 16:23:57.709983+00:00,142205394,
5,121,33,False,2022-09-25 16:27:26+00:00,/app/media/2022/09/25/caja-5-13-27-26..jpg,True,0,Error de Reconocimiento,,sco,2022-09-25 16:27:27.037245+00:00,2022-09-25 19:27:45.094265+00:00,1,2022-09-25 16:25:19.189000+00:00,2022-09-25 16:27:27.184270+00:00,142205394,
4,121,21,False,2022-09-25 16:28:30+00:00,/app/media/2022/09/25/caja-4-13-28-30..jpg,True,0,Error de Reconocimiento,,sco,2022-09-25 16:28:30.963338+00:00,2022-09-25 19:28:51.854790+00:00,1,2022-09-25 16:26:23.100000+00:00,2022-09-25 16:28:31.093519+00:00,142205394,
2,121,38,False,2022-09-25 16:33:23+00:00,/app/media/2022/09/25/caja-2-13-33-23..jpg,True,0,Error de Reconocimiento,,sco,2022-09-25 16:33:24.044727+00:00,2022-09-25 19:33:39.695658+00:00,1,2022-09-25 16:31:16.196000+00:00,2022-09-25 16:33:24.189924+00:00,142205394,
2,121,39,False,2022-09-25 16:35:30+00:00,/app/media/2022/09/25/caja-2-13-35-30..jpg,True,0,Carro de otro cliente,,sco,2022-09-25 16:35:30.755873+00:00,2022-09-25 19:35:39.903507+00:00,1,2022-09-25 16:33:22.895000+00:00,2022-09-25 16:35:30.893551+00:00,142205394,
6,121,24,False,2022-09-25 16:41:10+00:00,/app/media/2022/09/25/caja-6-13-41-10..jpg,True,0,,,sco,2022-09-25 16:41:10.623817+00:00,2022-09-25 20:13:40.850828+00:00,1,2022-09-25 16:39:02.752000+00:00,2022-09-25 16:41:10.781735+00:00,142205394,
4,121,25,False,2022-09-25 16:54:19+00:00,/app/media/2022/09/25/caja-4-13-54-19..jpg,True,0,Carro de otro cliente,,sco,2022-09-25 16:54:19.262549+00:00,2022-09-25 20:13:32.902717+00:00,1,2022-09-25 16:52:11.376000+00:00,2022-09-25 16:54:19.328814+00:00,142205394,
4,121,26,False,2022-09-25 16:57:39+00:00,/app/media/2022/09/25/caja-4-13-57-39..jpg,True,0,Carro de otro cliente,,sco,2022-09-25 16:57:39.302840+00:00,2022-09-25 20:13:24.774817+00:00,1,2022-09-25 16:55:31.402000+00:00,2022-09-25 16:57:39.370095+00:00,142205394,
7,121,47,False,2022-09-25 17:00:09+00:00,/app/media/2022/09/25/caja-7-14-00-09..jpg,True,0,Carro de otro cliente,,sco,2022-09-25 17:00:09.336660+00:00,2022-09-25 20:13:15.457524+00:00,1,2022-09-25 16:58:01.444000+00:00,2022-09-25 17:00:09.401654+00:00,142205394,
6,121,36,False,2022-09-25 17:20:36+00:00,/app/media/2022/09/25/caja-6-14-20-36..jpg,True,0,Bolsa Reutilizable,,sco,2022-09-25 17:20:36.256012+00:00,2022-09-25 20:23:17.848277+00:00,1,2022-09-25 17:18:28.351000+00:00,2022-09-25 17:20:36.404868+00:00,142205394,
6,121,37,False,2022-09-25 17:24:42+00:00,/app/media/2022/09/25/caja-6-14-24-42..jpg,True,0,Carro de otro cliente,,sco,2022-09-25 17:24:42.365492+00:00,2022-09-25 20:24:50.236109+00:00,1,2022-09-25 17:22:34.462000+00:00,2022-09-25 17:24:42.501629+00:00,142205394,
4,121,32,False,2022-09-25 17:31:15+00:00,/app/media/2022/09/25/caja-4-14-31-15..jpg,True,0,Carro de otro cliente,,sco,2022-09-25 17:31:15.611255+00:00,2022-09-25 20:31:26.852209+00:00,1,2022-09-25 17:29:07.699000+00:00,2022-09-25 17:31:15.760825+00:00,142205394,
6,121,39,False,2022-09-25 17:31:51+00:00,/app/media/2022/09/25/caja-6-14-31-51..jpg,True,0,Bolsa Reutilizable,,sco,2022-09-25 17:31:51.646200+00:00,2022-09-25 20:31:59.831549+00:00,1,2022-09-25 17:29:43.732000+00:00,2022-09-25 17:31:51.691465+00:00,142205394,
4,121,34,False,2022-09-25 17:40:24+00:00,/app/media/2022/09/25/caja-4-14-40-24..jpg,True,0,Carro de otro cliente,,sco,2022-09-25 17:40:24.379776+00:00,2022-09-25 20:40:33.832872+00:00,1,2022-09-25 17:38:16.462000+00:00,2022-09-25 17:40:24.542049+00:00,142205394,
6,121,46,False,2022-09-25 17:48:35+00:00,/app/media/2022/09/25/caja-6-14-48-35..jpg,True,0,Carro de otro cliente,,sco,2022-09-25 17:48:35.522431+00:00,2022-09-25 20:53:58.418137+00:00,1,2022-09-25 17:46:27.600000+00:00,2022-09-25 17:48:35.675786+00:00,142205394,
6,121,47,False,2022-09-25 17:50:38+00:00,/app/media/2022/09/25/caja-6-14-50-38..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-09-25 17:50:38.212426+00:00,2022-09-25 20:52:06.961426+00:00,1,2022-09-25 17:48:30.287000+00:00,2022-09-25 17:50:38.281511+00:00,142205394,
7,121,63,False,2022-09-25 17:53:12+00:00,/app/media/2022/09/25/caja-7-14-53-12..jpg,True,0,Carro de otro cliente,,sco,2022-09-25 17:53:12.672513+00:00,2022-09-25 20:53:27.419349+00:00,1,2022-09-25 17:51:04.744000+00:00,2022-09-25 17:53:12.815897+00:00,142205394,
5,121,61,False,2022-09-25 18:01:59+00:00,/app/media/2022/09/25/caja-5-15-01-59..jpg,True,0,Carro de otro cliente,,sco,2022-09-25 18:01:59.869890+00:00,2022-09-25 21:02:08.978192+00:00,1,2022-09-25 17:59:51.926000+00:00,2022-09-25 18:02:00.018163+00:00,142205394,
4,121,49,False,2022-09-25 18:44:50+00:00,/app/media/2022/09/25/caja-4-15-44-50..jpg,True,0,Carro de otro cliente,,sco,2022-09-25 18:44:50.609113+00:00,2022-09-25 21:45:10.009836+00:00,1,2022-09-25 18:42:42.630000+00:00,2022-09-25 18:44:50.801639+00:00,142205394,
0,121,0,False,2022-09-25 19:38:42+00:00,/app/media/2022/09/25/caja-0-16-38-42..jpg,False,0,,,carrazo,2022-09-25 19:38:42.088054+00:00,,1,2022-09-25 19:36:34.082000+00:00,2022-09-25 19:38:42.164088+00:00,,
7,121,87,True,2022-09-25 19:52:59+00:00,/app/media/2022/09/25/caja-7-16-52-59..jpg,False,0,,,sco,2022-09-25 19:52:59.204620+00:00,,1,2022-09-25 19:50:51.188000+00:00,2022-09-25 19:52:59.317509+00:00,,
0,121,0,False,2022-09-25 20:08:52+00:00,/app/media/2022/09/25/caja-0-17-08-52..jpg,False,0,,,carrazo,2022-09-25 20:08:52.489103+00:00,,1,2022-09-25 20:06:44.440000+00:00,2022-09-25 20:08:52.583111+00:00,,
0,121,0,False,2022-09-25 20:10:43+00:00,/app/media/2022/09/25/caja-0-17-10-43..jpg,False,0,,,carrazo,2022-09-25 20:10:43.839070+00:00,,1,2022-09-25 20:08:35.799000+00:00,2022-09-25 20:10:43.903786+00:00,,
4,121,66,True,2022-09-25 20:15:28+00:00,/app/media/2022/09/25/caja-4-17-15-28..jpg,False,0,,,sco,2022-09-25 20:15:28.291188+00:00,,1,2022-09-25 20:13:20.252000+00:00,2022-09-25 20:15:28.354300+00:00,,
5,121,99,True,2022-09-25 20:20:33+00:00,/app/media/2022/09/25/caja-5-17-20-33..jpg,False,0,,,sco,2022-09-25 20:20:33.666761+00:00,,1,2022-09-25 20:18:25.618000+00:00,2022-09-25 20:20:33.725003+00:00,,
5,121,100,True,2022-09-25 20:21:11+00:00,/app/media/2022/09/25/caja-5-17-21-11..jpg,False,0,,,sco,2022-09-25 20:21:11.147537+00:00,,1,2022-09-25 20:19:03.097000+00:00,2022-09-25 20:21:11.212748+00:00,,
0,121,0,False,2022-09-25 20:42:37+00:00,/app/media/2022/09/25/caja-0-17-42-37..jpg,False,0,,,carrazo,2022-09-25 20:42:37.676899+00:00,,1,2022-09-25 20:40:29.612000+00:00,2022-09-25 20:42:37.741235+00:00,,
6,121,81,True,2022-09-25 20:46:49+00:00,/app/media/2022/09/25/caja-6-17-46-49..jpg,False,0,,,sco,2022-09-25 20:46:50.057439+00:00,,1,2022-09-25 20:44:41.981000+00:00,2022-09-25 20:46:50.123838+00:00,,
7,121,103,True,2022-09-25 20:50:04+00:00,/app/media/2022/09/25/caja-7-17-50-04..jpg,False,0,,,sco,2022-09-25 20:50:04.987760+00:00,,1,2022-09-25 20:47:56.911000+00:00,2022-09-25 20:50:05.056240+00:00,,
5,121,111,True,2022-09-25 20:52:52+00:00,/app/media/2022/09/25/caja-5-17-52-52..jpg,False,0,,,sco,2022-09-25 20:52:52.841999+00:00,,1,2022-09-25 20:50:44.775000+00:00,2022-09-25 20:52:52.905015+00:00,,
6,121,85,True,2022-09-25 21:04:30+00:00,/app/media/2022/09/25/caja-6-18-04-30..jpg,False,0,,,sco,2022-09-25 21:04:30.455363+00:00,,1,2022-09-25 21:02:22.374000+00:00,2022-09-25 21:04:30.570336+00:00,,
5,121,115,True,2022-09-25 21:08:15+00:00,/app/media/2022/09/25/caja-5-18-08-15..jpg,False,0,,,sco,2022-09-25 21:08:15.386877+00:00,,1,2022-09-25 21:06:07.310000+00:00,2022-09-25 21:08:15.455003+00:00,,
7,121,113,True,2022-09-25 21:13:23+00:00,/app/media/2022/09/25/caja-7-18-13-23..jpg,False,0,,,sco,2022-09-25 21:13:23.787976+00:00,,1,2022-09-25 21:11:15.718000+00:00,2022-09-25 21:13:23.859871+00:00,,
4,121,83,True,2022-09-25 21:15:36+00:00,/app/media/2022/09/25/caja-4-18-15-36..jpg,False,0,,,sco,2022-09-25 21:15:36.402255+00:00,,1,2022-09-25 21:13:28.324000+00:00,2022-09-25 21:15:36.463126+00:00,,
5,121,117,True,2022-09-25 21:19:37+00:00,/app/media/2022/09/25/caja-5-18-19-37..jpg,False,0,,,sco,2022-09-25 21:19:37.443744+00:00,,1,2022-09-25 21:17:29.362000+00:00,2022-09-25 21:19:37.506028+00:00,,
7,121,122,True,2022-09-25 21:45:05+00:00,/app/media/2022/09/25/caja-7-18-45-05..jpg,False,0,,,sco,2022-09-25 21:45:05.699331+00:00,,1,2022-09-25 21:42:57.593000+00:00,2022-09-25 21:45:05.774419+00:00,,
4,121,86,True,2022-09-25 21:45:47+00:00,/app/media/2022/09/25/caja-4-18-45-47..jpg,False,0,,,sco,2022-09-25 21:45:47.381282+00:00,,1,2022-09-25 21:43:39.273000+00:00,2022-09-25 21:45:47.425528+00:00,,
4,121,88,True,2022-09-25 21:54:11+00:00,/app/media/2022/09/25/caja-4-18-54-11..jpg,False,0,,,sco,2022-09-25 21:54:11.507731+00:00,,1,2022-09-25 21:52:03.401000+00:00,2022-09-25 21:54:11.582125+00:00,,
7,121,126,True,2022-09-25 22:03:06+00:00,/app/media/2022/09/25/caja-7-19-03-06..jpg,False,0,,,sco,2022-09-25 22:03:06.510773+00:00,,1,2022-09-25 22:00:58.387000+00:00,2022-09-25 22:03:06.578680+00:00,,
5,121,126,True,2022-09-25 22:03:28+00:00,/app/media/2022/09/25/caja-5-19-03-28..jpg,False,0,,,sco,2022-09-25 22:03:29.113615+00:00,,1,2022-09-25 22:01:20.988000+00:00,2022-09-25 22:03:29.153750+00:00,,
5,121,128,True,2022-09-25 22:09:32+00:00,/app/media/2022/09/25/caja-5-19-09-32..jpg,False,0,,,sco,2022-09-25 22:09:32.384839+00:00,,1,2022-09-25 22:07:24.269000+00:00,2022-09-25 22:09:32.497104+00:00,,
6,121,105,True,2022-09-25 22:11:33+00:00,/app/media/2022/09/25/caja-6-19-11-33..jpg,False,0,,,sco,2022-09-25 22:11:33.127960+00:00,,1,2022-09-25 22:09:25.005000+00:00,2022-09-25 22:11:33.193236+00:00,,
4,121,92,True,2022-09-25 22:12:01+00:00,/app/media/2022/09/25/caja-4-19-12-01..jpg,False,0,,,sco,2022-09-25 22:12:02.025550+00:00,,1,2022-09-25 22:09:53.901000+00:00,2022-09-25 22:12:02.066515+00:00,,
6,121,106,True,2022-09-25 22:12:20+00:00,/app/media/2022/09/25/caja-6-19-12-20..jpg,False,0,,,sco,2022-09-25 22:12:20.893407+00:00,,1,2022-09-25 22:10:12.769000+00:00,2022-09-25 22:12:20.929384+00:00,,
5,121,129,True,2022-09-25 22:12:47+00:00,/app/media/2022/09/25/caja-5-19-12-47..jpg,False,0,,,sco,2022-09-25 22:12:47.125381+00:00,,1,2022-09-25 22:10:38.990000+00:00,2022-09-25 22:12:47.166925+00:00,,
4,121,93,True,2022-09-25 22:13:50+00:00,/app/media/2022/09/25/caja-4-19-13-50..jpg,False,0,,,sco,2022-09-25 22:13:50.123116+00:00,,1,2022-09-25 22:11:41.997000+00:00,2022-09-25 22:13:50.185158+00:00,,
4,121,98,True,2022-09-25 22:23:38+00:00,/app/media/2022/09/25/caja-4-19-23-38..jpg,False,0,,,sco,2022-09-25 22:23:38.477180+00:00,,1,2022-09-25 22:21:30.349000+00:00,2022-09-25 22:23:38.546729+00:00,,
4,121,99,True,2022-09-25 22:28:11+00:00,/app/media/2022/09/25/caja-4-19-28-11..jpg,False,0,,,sco,2022-09-25 22:28:11.489375+00:00,,1,2022-09-25 22:26:03.351000+00:00,2022-09-25 22:28:11.558446+00:00,,
7,121,137,True,2022-09-25 22:39:17+00:00,/app/media/2022/09/25/caja-7-19-39-17..jpg,False,0,,,sco,2022-09-25 22:39:17.611258+00:00,,1,2022-09-25 22:37:09.466000+00:00,2022-09-25 22:39:17.680888+00:00,,
6,121,113,True,2022-09-25 22:47:44+00:00,/app/media/2022/09/25/caja-6-19-47-44..jpg,False,0,,,sco,2022-09-25 22:47:44.516749+00:00,,1,2022-09-25 22:45:36.370000+00:00,2022-09-25 22:47:44.567912+00:00,,
6,121,115,False,2022-09-25 23:12:29+00:00,/app/media/2022/09/25/caja-6-20-12-29..jpg,True,0,Intervención Cajera,,sco,2022-09-25 23:12:29.538278+00:00,2022-09-26 13:49:21.464719+00:00,1,2022-09-25 23:10:21.369000+00:00,2022-09-25 23:12:29.652509+00:00,142205394,
