Zona,Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
,11,95,91,False,2022-11-12 19:54:20+00:00,/app/media/2022/11/12/caja-11-16-54-20..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-11-12 19:54:20.980117+00:00,2022-11-12 22:56:13.876931+00:00,1,2022-11-12 19:54:33.907000+00:00,2022-11-12 19:54:22.420651+00:00,125097030,
,9,95,71,False,2022-11-12 20:04:06+00:00,/app/media/2022/11/12/caja-9-17-04-06..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-11-12 20:04:07.011764+00:00,2022-11-12 23:05:08.917279+00:00,1,2022-11-12 20:04:19.977000+00:00,2022-11-12 20:04:08.666417+00:00,125097030,
,7,95,39,False,2022-11-12 20:06:01+00:00,/app/media/2022/11/12/caja-7-17-06-01..jpg,True,0,Sin Control,,sco,2022-11-12 20:06:01.794788+00:00,2022-11-12 23:06:08.501457+00:00,1,2022-11-12 20:06:14.733000+00:00,2022-11-12 20:06:03.436385+00:00,125097030,
,0,95,0,False,2022-11-12 20:16:19+00:00,/app/media/2022/11/12/caja-0-17-16-19..jpg,True,0,Cliente lleva productos cancelados previamente,,simulacion,2022-11-12 20:16:19.345193+00:00,2022-11-12 23:17:20.318505+00:00,1,2022-11-12 20:16:32.348000+00:00,2022-11-12 20:16:21.141864+00:00,125097030,
,2,95,75,False,2022-11-12 20:20:35+00:00,/app/media/2022/11/12/caja-2-17-20-35..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-12 20:20:35.664034+00:00,2022-11-13 01:32:21.840089+00:00,1,2022-11-12 20:20:48.544000+00:00,2022-11-12 20:20:37.148320+00:00,125097030,
,4,95,41,False,2022-11-12 20:21:50+00:00,/app/media/2022/11/12/caja-4-17-21-50..jpg,True,0,Sin Control,,sco,2022-11-12 20:21:50.637554+00:00,2022-11-12 23:27:10.056593+00:00,1,2022-11-12 20:22:03.519000+00:00,2022-11-12 20:21:51.150896+00:00,125097030,
,9,95,74,False,2022-11-12 20:28:08+00:00,/app/media/2022/11/12/caja-9-17-28-08..jpg,True,0,Sin Control,,sco,2022-11-12 20:28:08.168630+00:00,2022-11-12 23:28:51.613383+00:00,1,2022-11-12 20:28:21.040000+00:00,2022-11-12 20:28:09.780925+00:00,125097030,
,9,95,76,False,2022-11-12 20:31:13+00:00,/app/media/2022/11/12/caja-9-17-31-13..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-11-12 20:31:13.686562+00:00,2022-11-12 23:31:48.930065+00:00,1,2022-11-12 20:31:26.763000+00:00,2022-11-12 20:31:15.868823+00:00,125097030,
,6,95,46,False,2022-11-12 20:45:07+00:00,/app/media/2022/11/12/caja-6-17-45-07..jpg,True,0,Sin Control,,sco,2022-11-12 20:45:07.260099+00:00,2022-11-12 23:46:20.615896+00:00,1,2022-11-12 20:45:20.165000+00:00,2022-11-12 20:45:08.946020+00:00,125097030,
,9,95,80,False,2022-11-12 20:47:02+00:00,/app/media/2022/11/12/caja-9-17-47-02..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-11-12 20:47:02.756098+00:00,2022-11-12 23:47:28.082451+00:00,1,2022-11-12 20:47:15.643000+00:00,2022-11-12 20:47:02.918007+00:00,125097030,
,9,95,81,False,2022-11-12 20:53:05+00:00,/app/media/2022/11/12/caja-9-17-53-05..jpg,True,0,Sin Control,,sco,2022-11-12 20:53:05.555515+00:00,2022-11-12 23:53:18.838675+00:00,1,2022-11-12 20:53:18.454000+00:00,2022-11-12 20:53:07.252926+00:00,125097030,
,1,95,93,False,2022-11-12 20:58:37+00:00,/app/media/2022/11/12/caja-1-17-58-37..jpg,True,0,Sin Control,,sco,2022-11-12 20:58:37.968651+00:00,2022-11-12 23:59:20.322489+00:00,1,2022-11-12 20:58:50.845000+00:00,2022-11-12 20:58:39.531922+00:00,125097030,
,10,95,102,False,2022-11-12 21:16:52+00:00,/app/media/2022/11/12/caja-10-18-16-52..jpg,True,0,Sin Control,,sco,2022-11-12 21:16:53.047229+00:00,2022-11-13 00:21:40.242825+00:00,1,2022-11-12 21:17:05.941000+00:00,2022-11-12 21:16:54.628134+00:00,125097030,
,0,95,0,False,2022-11-12 21:34:33+00:00,/app/media/2022/11/12/caja-0-18-34-33..jpg,True,0,Error de Reconocimiento,,simulacion,2022-11-12 21:34:33.814957+00:00,2022-11-13 00:34:48.189269+00:00,1,2022-11-12 21:34:46.770000+00:00,2022-11-12 21:34:35.480737+00:00,125097030,
,9,95,90,False,2022-11-12 21:34:50+00:00,/app/media/2022/11/12/caja-9-18-34-50..jpg,True,0,Sin Control,,sco,2022-11-12 21:34:51.120584+00:00,2022-11-13 00:35:48.885856+00:00,1,2022-11-12 21:35:04.097000+00:00,2022-11-12 21:34:51.332699+00:00,125097030,
,0,95,0,False,2022-11-12 21:39:49+00:00,/app/media/2022/11/12/caja-0-18-39-49..jpg,True,0,Cliente lleva productos cancelados previamente,,simulacion,2022-11-12 21:39:49.306028+00:00,2022-11-13 00:40:06.220250+00:00,1,2022-11-12 21:40:02.317000+00:00,2022-11-12 21:39:51.096891+00:00,125097030,
,4,95,62,False,2022-11-12 21:48:22+00:00,/app/media/2022/11/12/caja-4-18-48-22..jpg,True,0,Sin Control,,sco,2022-11-12 21:48:22.745649+00:00,2022-11-13 00:48:40.099962+00:00,1,2022-11-12 21:48:35.679000+00:00,2022-11-12 21:48:24.401687+00:00,125097030,
,2,95,112,False,2022-11-12 22:02:21+00:00,/app/media/2022/11/12/caja-2-19-02-21..jpg,True,0,Error de Reconocimiento,,sco,2022-11-12 22:02:21.704609+00:00,2022-11-13 01:29:32.004260+00:00,1,2022-11-12 22:02:34.624000+00:00,2022-11-12 22:02:23.210268+00:00,125097030,
,8,95,74,False,2022-11-12 22:08:22+00:00,/app/media/2022/11/12/caja-8-19-08-22..jpg,True,0,Sin Control,,sco,2022-11-12 22:08:22.812337+00:00,2022-11-13 01:08:54.448703+00:00,1,2022-11-12 22:08:35.776000+00:00,2022-11-12 22:08:23.097869+00:00,125097030,
,4,95,74,False,2022-11-12 22:24:41+00:00,/app/media/2022/11/12/caja-4-19-24-41..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-12 22:24:41.920725+00:00,2022-11-13 01:28:48.828155+00:00,1,2022-11-12 22:24:54.969000+00:00,2022-11-12 22:24:43.686817+00:00,125097030,
,0,95,0,False,2022-11-12 22:46:49+00:00,/app/media/2022/11/12/caja-0-19-46-49..jpg,True,0,Error de Reconocimiento,,simulacion,2022-11-12 22:46:49.391336+00:00,2022-11-13 01:47:05.815441+00:00,1,2022-11-12 22:47:02.383000+00:00,2022-11-12 22:46:50.922190+00:00,125097030,
,4,95,81,False,2022-11-12 22:48:18+00:00,/app/media/2022/11/12/caja-4-19-48-18..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-12 22:48:18.736861+00:00,2022-11-13 01:48:31.537658+00:00,1,2022-11-12 22:48:31.737000+00:00,2022-11-12 22:48:20.390035+00:00,125097030,
,0,95,0,False,2022-11-12 22:51:31+00:00,/app/media/2022/11/12/caja-0-19-51-31..jpg,True,0,Cliente Pagó en SCO,,simulacion,2022-11-12 22:51:31.306358+00:00,2022-11-13 01:51:51.892401+00:00,1,2022-11-12 22:51:44.286000+00:00,2022-11-12 22:51:32.982421+00:00,125097030,
,6,95,72,False,2022-11-12 22:59:47+00:00,/app/media/2022/11/12/caja-6-19-59-47..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-12 22:59:47.372874+00:00,2022-11-13 02:01:17.996461+00:00,1,,,125097030,
,5,95,67,False,2022-11-12 23:00:25+00:00,/app/media/2022/11/12/caja-5-20-00-25..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-12 23:00:25.349065+00:00,2022-11-13 02:00:53.099095+00:00,1,2022-11-12 23:00:38.305000+00:00,2022-11-12 23:00:25.472288+00:00,125097030,
,8,95,86,False,2022-11-12 23:24:46+00:00,/app/media/2022/11/12/caja-8-20-24-46..jpg,True,0,,,sco,2022-11-12 23:24:46.127435+00:00,2022-11-13 02:26:39.897414+00:00,1,2022-11-12 23:24:59.206000+00:00,2022-11-12 23:24:47.775704+00:00,125097030,
,2,95,133,False,2022-11-12 23:40:30+00:00,/app/media/2022/11/12/caja-2-20-40-30..jpg,True,0,Sin Control,,sco,2022-11-12 23:40:30.975923+00:00,2022-11-13 02:47:46.160353+00:00,1,2022-11-12 23:40:44.022000+00:00,2022-11-12 23:40:32.592021+00:00,125097030,
,10,95,140,False,2022-11-12 23:49:37+00:00,/app/media/2022/11/12/caja-10-20-49-37..jpg,True,0,Carro de otro cliente,,sco,2022-11-12 23:49:37.312350+00:00,2022-11-13 17:10:55.777259+00:00,1,2022-11-12 23:49:50.334000+00:00,2022-11-12 23:49:39.008003+00:00,125097030,
,0,95,0,False,2022-11-12 23:54:08+00:00,/app/media/2022/11/12/caja-0-20-54-08..jpg,True,0,Cliente lleva productos cancelados previamente,,simulacion,2022-11-12 23:54:08.871669+00:00,2022-11-13 02:54:56.608728+00:00,1,2022-11-12 23:54:21.894000+00:00,2022-11-12 23:54:09.083930+00:00,125097030,
,12,95,163,False,2022-11-12 23:55:31+00:00,/app/media/2022/11/12/caja-12-20-55-31..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-11-12 23:55:31.863823+00:00,2022-11-13 02:56:31.624732+00:00,1,2022-11-12 23:55:44.948000+00:00,2022-11-12 23:55:32.053006+00:00,125097030,
