Zona,Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
,8,95,10,False,2022-11-11 14:28:15+00:00,/app/media/2022/11/11/caja-8-11-28-15..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-11 14:28:15.480631+00:00,2022-11-11 17:31:51.294746+00:00,1,2022-11-11 14:28:28.614000+00:00,2022-11-11 14:28:15.704207+00:00,125097030,
,9,95,24,False,2022-11-11 14:40:26+00:00,/app/media/2022/11/11/caja-9-11-40-26..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-11-11 14:40:27.008801+00:00,2022-11-11 17:40:56.974592+00:00,1,2022-11-11 14:40:40.184000+00:00,2022-11-11 14:40:28.767912+00:00,125097030,
,0,95,0,False,2022-11-11 14:45:42+00:00,/app/media/2022/11/11/caja-0-11-45-42..jpg,True,0,Cliente lleva productos cancelados previamente,,simulacion,2022-11-11 14:45:42.556119+00:00,2022-11-11 17:52:58.107122+00:00,1,2022-11-11 14:45:55.678000+00:00,2022-11-11 14:45:44.047584+00:00,125097030,
,0,95,0,False,2022-11-11 14:45:51+00:00,/app/media/2022/11/11/caja-0-11-45-51..jpg,True,0,Cliente lleva productos cancelados previamente,,carrazo,2022-11-11 14:45:51.864111+00:00,2022-11-11 17:49:34.131836+00:00,1,2022-11-11 14:46:04.987000+00:00,2022-11-11 14:45:51.977244+00:00,125097030,
,0,95,0,False,2022-11-11 14:55:10+00:00,/app/media/2022/11/11/caja-0-11-55-10..jpg,True,0,Cliente Pagó en SCO,,simulacion,2022-11-11 14:55:11.006156+00:00,2022-11-11 17:56:35.416228+00:00,1,2022-11-11 14:55:24.209000+00:00,2022-11-11 14:55:12.614698+00:00,125097030,
,9,95,27,False,2022-11-11 14:59:53+00:00,/app/media/2022/11/11/caja-9-11-59-53..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-11-11 14:59:53.518396+00:00,2022-11-11 18:01:25.707809+00:00,1,2022-11-11 15:00:06.738000+00:00,2022-11-11 14:59:55.298953+00:00,125097030,
,7,95,12,False,2022-11-11 15:06:33+00:00,/app/media/2022/11/11/caja-7-12-06-33..jpg,True,0,Error de Reconocimiento,,sco,2022-11-11 15:06:33.743630+00:00,2022-11-11 18:06:46.561943+00:00,1,2022-11-11 15:06:46.918000+00:00,2022-11-11 15:06:35.381397+00:00,125097030,
,0,95,0,False,2022-11-11 15:16:01+00:00,/app/media/2022/11/11/caja-0-12-16-01..jpg,True,0,Error de Reconocimiento,,carrazo,2022-11-11 15:16:01.352966+00:00,2022-11-11 18:16:15.185548+00:00,1,2022-11-11 15:16:14.538000+00:00,2022-11-11 15:16:03.061775+00:00,125097030,
,7,95,16,False,2022-11-11 15:29:22+00:00,/app/media/2022/11/11/caja-7-12-29-22..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-11 15:29:22.978161+00:00,2022-11-11 18:29:34.495163+00:00,1,2022-11-11 15:29:36.140000+00:00,2022-11-11 15:29:24.539485+00:00,125097030,
,2,95,51,False,2022-11-11 15:30:02+00:00,/app/media/2022/11/11/caja-2-12-30-02..jpg,True,0,Error de Reconocimiento,,sco,2022-11-11 15:30:02.157450+00:00,2022-11-11 18:35:19.210219+00:00,1,2022-11-11 15:30:15.339000+00:00,2022-11-11 15:30:02.277890+00:00,125097030,
,0,95,0,False,2022-11-11 15:30:06+00:00,/app/media/2022/11/11/caja-0-12-30-06..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-11 15:30:06.734796+00:00,2022-11-11 18:33:07.691426+00:00,1,2022-11-11 15:30:19.943000+00:00,2022-11-11 15:30:06.874427+00:00,125097030,
,9,95,34,False,2022-11-11 15:34:31+00:00,/app/media/2022/11/11/caja-9-12-34-31..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-11 15:34:31.506227+00:00,2022-11-11 18:34:42.675338+00:00,1,2022-11-11 15:34:44.660000+00:00,2022-11-11 15:34:33.074123+00:00,125097030,
,7,95,19,False,2022-11-11 15:41:06+00:00,/app/media/2022/11/11/caja-7-12-41-06..jpg,True,0,Error de Reconocimiento,,sco,2022-11-11 15:41:06.203129+00:00,2022-11-11 18:42:05.298292+00:00,1,2022-11-11 15:41:19.421000+00:00,2022-11-11 15:41:07.990651+00:00,125097030,
,0,95,0,False,2022-11-11 15:47:12+00:00,/app/media/2022/11/11/caja-0-12-47-12..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-11 15:47:12.836970+00:00,2022-11-11 18:53:22.082064+00:00,1,2022-11-11 15:47:26.019000+00:00,2022-11-11 15:47:14.505375+00:00,125097030,
,11,95,67,False,2022-11-11 16:14:36+00:00,/app/media/2022/11/11/caja-11-13-14-36..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-11-11 16:14:36.483767+00:00,2022-11-11 19:16:27.833695+00:00,1,2022-11-11 16:14:49.762000+00:00,2022-11-11 16:14:38.183992+00:00,125097030,
,10,95,45,False,2022-11-11 16:26:40+00:00,/app/media/2022/11/11/caja-10-13-26-40..jpg,True,0,Sin Control,,sco,2022-11-11 16:26:40.841557+00:00,2022-11-11 19:26:58.312381+00:00,1,2022-11-11 16:26:54.049000+00:00,2022-11-11 16:26:42.547684+00:00,125097030,
,12,95,62,False,2022-11-11 16:35:22+00:00,/app/media/2022/11/11/caja-12-13-35-22..jpg,True,0,Error de Reconocimiento,,sco,2022-11-11 16:35:23.049602+00:00,2022-11-11 19:36:12.148000+00:00,1,2022-11-11 16:35:36.295000+00:00,2022-11-11 16:35:24.721862+00:00,125097030,
,0,95,0,False,2022-11-11 16:36:35+00:00,/app/media/2022/11/11/caja-0-13-36-35..jpg,True,0,Cliente lleva productos cancelados previamente,,simulacion,2022-11-11 16:36:35.805707+00:00,2022-11-11 19:37:41.892287+00:00,1,2022-11-11 16:36:49.100000+00:00,2022-11-11 16:36:36.013008+00:00,125097030,
,0,95,0,False,2022-11-11 16:38:07+00:00,/app/media/2022/11/11/caja-0-13-38-07..jpg,True,0,Sin Control,,carrazo,2022-11-11 16:38:07.951982+00:00,2022-11-11 19:39:47.528419+00:00,1,2022-11-11 16:38:21.158000+00:00,2022-11-11 16:38:08.063035+00:00,125097030,
,6,95,37,False,2022-11-11 16:40:52+00:00,/app/media/2022/11/11/caja-6-13-40-52..jpg,True,0,Sin Control,,sco,2022-11-11 16:40:52.819587+00:00,2022-11-11 19:41:24.690047+00:00,1,2022-11-11 16:41:06.028000+00:00,2022-11-11 16:40:54.435436+00:00,125097030,
,6,95,38,False,2022-11-11 16:44:06+00:00,/app/media/2022/11/11/caja-6-13-44-06..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-11 16:44:06.601033+00:00,2022-11-11 20:08:51.503922+00:00,1,2022-11-11 16:44:19.874000+00:00,2022-11-11 16:44:08.299566+00:00,125097030,
,0,95,0,False,2022-11-11 16:45:43+00:00,/app/media/2022/11/11/caja-0-13-45-43..jpg,True,0,Cliente lleva productos cancelados previamente,,carrazo,2022-11-11 16:45:43.067628+00:00,2022-11-11 19:46:00.960209+00:00,1,2022-11-11 16:45:56.326000+00:00,2022-11-11 16:45:43.310169+00:00,125097030,
,0,95,0,False,2022-11-11 16:54:36+00:00,/app/media/2022/11/11/caja-0-13-54-36..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-11 16:54:36.829241+00:00,2022-11-11 20:07:54.177475+00:00,1,2022-11-11 16:54:50.053000+00:00,2022-11-11 16:54:38.415169+00:00,125097030,
