Zona,Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
,11,95,86,False,2022-11-15 18:58:41+00:00,/app/media/2022/11/15/caja-11-15-58-41..jpg,True,0,Error de Reconocimiento,,sco,2022-11-15 18:58:41.743840+00:00,2022-11-15 21:58:51.682267+00:00,1,2022-11-15 18:58:55.042000+00:00,2022-11-15 18:58:43.427101+00:00,125097030,
,8,95,30,False,2022-11-15 19:15:42+00:00,/app/media/2022/11/15/caja-8-16-15-42..jpg,True,0,Error de Reconocimiento,,sco,2022-11-15 19:15:42.856094+00:00,2022-11-15 22:15:54.558835+00:00,1,2022-11-15 19:15:56.166000+00:00,2022-11-15 19:15:44.564342+00:00,125097030,
,2,95,79,False,2022-11-15 20:43:54+00:00,/app/media/2022/11/15/caja-2-17-43-54..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-15 20:43:54.700530+00:00,2022-11-15 23:45:09.100864+00:00,1,2022-11-15 20:44:07.991000+00:00,2022-11-15 20:43:56.294332+00:00,125097030,
,10,95,71,False,2022-11-15 20:46:31+00:00,/app/media/2022/11/15/caja-10-17-46-31..jpg,True,0,Error de Reconocimiento,,sco,2022-11-15 20:46:31.663732+00:00,2022-11-15 23:46:45.323158+00:00,1,2022-11-15 20:46:44.937000+00:00,2022-11-15 20:46:33.261740+00:00,125097030,
,9,95,61,False,2022-11-15 21:01:02+00:00,/app/media/2022/11/15/caja-9-18-01-02..jpg,True,0,Sin Control,,sco,2022-11-15 21:01:02.185981+00:00,2022-11-16 00:14:28.695651+00:00,1,2022-11-15 21:01:15.456000+00:00,2022-11-15 21:01:03.934717+00:00,125097030,
,12,95,102,True,2022-11-15 21:34:00+00:00,/app/media/2022/11/15/caja-12-18-34-00..jpg,False,0,,,sco,2022-11-15 21:34:00.493563+00:00,,1,2022-11-15 21:34:13.779000+00:00,2022-11-15 21:34:02.366351+00:00,,
,7,95,25,False,2022-11-15 21:44:21+00:00,/app/media/2022/11/15/caja-7-18-44-21..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-15 21:44:21.642124+00:00,2022-11-16 00:46:00.281622+00:00,1,2022-11-15 21:44:35.115000+00:00,2022-11-15 21:44:22.308796+00:00,125097030,
,10,95,83,False,2022-11-15 21:49:54+00:00,/app/media/2022/11/15/caja-10-18-49-54..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-15 21:49:54.175780+00:00,2022-11-16 00:50:24.265623+00:00,1,2022-11-15 21:50:07.549000+00:00,2022-11-15 21:49:55.928689+00:00,125097030,
,0,95,0,False,2022-11-15 22:00:17+00:00,/app/media/2022/11/15/caja-0-19-00-17..jpg,True,0,Sin Control,,simulacion,2022-11-15 22:00:17.667350+00:00,2022-11-16 01:09:00.557897+00:00,1,2022-11-15 22:00:31.049000+00:00,2022-11-15 22:00:19.458533+00:00,125097030,
,2,95,91,False,2022-11-15 22:00:21+00:00,/app/media/2022/11/15/caja-2-19-00-21..jpg,True,0,Sin Control,,sco,2022-11-15 22:00:21.224738+00:00,2022-11-16 01:07:17.504578+00:00,1,2022-11-15 22:00:34.505000+00:00,2022-11-15 22:00:21.310490+00:00,125097030,
,8,95,39,False,2022-11-15 22:03:33+00:00,/app/media/2022/11/15/caja-8-19-03-33..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-15 22:03:33.356250+00:00,2022-11-16 01:08:27.816087+00:00,1,2022-11-15 22:03:46.734000+00:00,2022-11-15 22:03:35.206778+00:00,125097030,
,1,95,102,False,2022-11-15 22:04:20+00:00,/app/media/2022/11/15/caja-1-19-04-20..jpg,True,0,Carro Vacío,,sco,2022-11-15 22:04:21.067749+00:00,2022-11-16 01:04:32.882532+00:00,1,2022-11-15 22:04:34.335000+00:00,2022-11-15 22:04:21.173924+00:00,125097030,
,8,95,42,False,2022-11-15 22:26:05+00:00,/app/media/2022/11/15/caja-8-19-26-05..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-15 22:26:05.278770+00:00,2022-11-16 01:31:06.846587+00:00,1,2022-11-15 22:26:18.638000+00:00,2022-11-15 22:26:06.876210+00:00,125097030,
,0,95,0,False,2022-11-15 23:01:34+00:00,/app/media/2022/11/15/caja-0-20-01-34..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-15 23:01:34.960770+00:00,2022-11-16 02:02:56.280659+00:00,1,2022-11-15 23:01:48.408000+00:00,2022-11-15 23:01:36.663105+00:00,125097030,
,8,95,47,False,2022-11-15 23:05:00+00:00,/app/media/2022/11/15/caja-8-20-05-00..jpg,True,0,Sin Control,,sco,2022-11-15 23:05:01.010490+00:00,2022-11-16 02:05:16.288771+00:00,1,2022-11-15 23:05:14.427000+00:00,2022-11-15 23:05:02.644274+00:00,125097030,
,9,95,81,False,2022-11-15 23:19:53+00:00,/app/media/2022/11/15/caja-9-20-19-53..jpg,True,0,Error de Reconocimiento,,sco,2022-11-15 23:19:53.578606+00:00,2022-11-16 02:29:12.826434+00:00,1,2022-11-15 23:20:06.953000+00:00,2022-11-15 23:19:55.272974+00:00,125097030,
,4,95,32,False,2022-11-15 23:20:20+00:00,/app/media/2022/11/15/caja-4-20-20-20..jpg,True,0,Error de Reconocimiento,,sco,2022-11-15 23:20:20.921672+00:00,2022-11-16 02:23:44.039141+00:00,1,2022-11-15 23:20:34.270000+00:00,2022-11-15 23:20:21.046689+00:00,125097030,
,11,95,141,False,2022-11-15 23:20:38+00:00,/app/media/2022/11/15/caja-11-20-20-38..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-15 23:20:38.109552+00:00,2022-11-16 02:23:01.327958+00:00,1,2022-11-15 23:20:51.475000+00:00,2022-11-15 23:20:38.234933+00:00,125097030,
,7,95,34,False,2022-11-15 23:23:06+00:00,/app/media/2022/11/15/caja-7-20-23-06..jpg,True,0,Bolsa Reutilizable,,sco,2022-11-15 23:23:07.067834+00:00,2022-11-16 02:25:00.285615+00:00,1,,,125097030,
,2,95,109,False,2022-11-15 23:26:18+00:00,/app/media/2022/11/15/caja-2-20-26-18..jpg,True,0,Carro Vacío,,sco,2022-11-15 23:26:18.068950+00:00,2022-11-16 02:26:28.462169+00:00,1,2022-11-15 23:26:31.465000+00:00,2022-11-15 23:26:19.694257+00:00,125097030,
,6,95,39,False,2022-11-15 23:37:49+00:00,/app/media/2022/11/15/caja-6-20-37-49..jpg,True,0,Bolsa Reutilizable,,sco,2022-11-15 23:37:49.881464+00:00,2022-11-16 02:39:45.687550+00:00,1,2022-11-15 23:38:03.284000+00:00,2022-11-15 23:37:51.691641+00:00,125097030,
,1,95,119,False,2022-11-15 23:40:47+00:00,/app/media/2022/11/15/caja-1-20-40-47..jpg,True,0,Error de Reconocimiento,,sco,2022-11-15 23:40:47.115926+00:00,2022-11-16 02:41:03.558510+00:00,1,2022-11-15 23:41:00.538000+00:00,2022-11-15 23:40:48.875650+00:00,125097030,
,0,95,0,False,2022-11-15 23:41:45+00:00,/app/media/2022/11/15/caja-0-20-41-45..jpg,True,0,Error de Reconocimiento,,simulacion,2022-11-15 23:41:45.443382+00:00,2022-11-16 02:42:07.561417+00:00,1,2022-11-15 23:41:58.806000+00:00,2022-11-15 23:41:45.588978+00:00,125097030,
,8,95,51,False,2022-11-15 23:43:13+00:00,/app/media/2022/11/15/caja-8-20-43-13..jpg,True,0,Error de Reconocimiento,,sco,2022-11-15 23:43:13.535088+00:00,2022-11-16 02:43:29.796225+00:00,1,2022-11-15 23:43:26.973000+00:00,2022-11-15 23:43:15.312677+00:00,125097030,
,12,95,126,False,2022-11-15 23:45:31+00:00,/app/media/2022/11/15/caja-12-20-45-31..jpg,True,0,Bolsa Reutilizable,,sco,2022-11-15 23:45:31.505697+00:00,2022-11-16 02:48:51.780550+00:00,1,2022-11-15 23:45:44.908000+00:00,2022-11-15 23:45:33.188175+00:00,125097030,
,0,95,0,False,2022-11-15 23:50:24+00:00,/app/media/2022/11/15/caja-0-20-50-24..jpg,True,0,Cliente Pagó en SCO,,simulacion,2022-11-15 23:50:24.286751+00:00,2022-11-16 13:55:50.555017+00:00,1,2022-11-15 23:50:37.674000+00:00,2022-11-15 23:50:26.006116+00:00,125097030,
,8,95,53,False,2022-11-15 23:50:39+00:00,/app/media/2022/11/15/caja-8-20-50-39..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-15 23:50:39.805812+00:00,2022-11-16 02:58:58.572345+00:00,1,2022-11-15 23:50:53.137000+00:00,2022-11-15 23:50:39.863656+00:00,125097030,
,9,95,92,False,2022-11-16 00:20:38+00:00,/app/media/2022/11/15/caja-9-21-20-38..jpg,True,0,,,sco,2022-11-16 00:20:38.718102+00:00,2022-11-16 03:48:26.992632+00:00,1,2022-11-16 00:20:52.364000+00:00,2022-11-16 00:20:40.609742+00:00,125097030,
,0,95,0,False,2022-11-16 00:43:35+00:00,/app/media/2022/11/15/caja-0-21-43-35..jpg,True,0,Cliente Pagó en SCO,,simulacion,2022-11-16 00:43:35.231575+00:00,2022-11-16 03:45:43.354826+00:00,1,2022-11-16 00:43:48.698000+00:00,2022-11-16 00:43:35.495299+00:00,125097030,
,0,95,0,False,2022-11-16 00:56:09+00:00,/app/media/2022/11/15/caja-0-21-56-09..jpg,True,0,Error de Reconocimiento,,carrazo,2022-11-16 00:56:09.371519+00:00,2022-11-16 13:56:41.868518+00:00,1,2022-11-16 00:56:22.798000+00:00,2022-11-16 00:56:11.168018+00:00,125097030,
,0,95,0,False,2022-11-16 01:15:10+00:00,/app/media/2022/11/15/caja-0-22-15-10..jpg,True,0,Error de Reconocimiento,,carrazo,2022-11-16 01:15:10.454127+00:00,2022-11-16 13:57:03.299580+00:00,1,,,125097030,
