Zona,Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
,10,95,40,False,2022-11-13 17:05:54+00:00,/app/media/2022/11/13/caja-10-14-05-54..jpg,True,0,Sin Control,,sco,2022-11-13 17:05:54.634558+00:00,2022-11-13 20:14:15.496703+00:00,1,2022-11-13 17:06:08.095000+00:00,2022-11-13 17:05:56.400033+00:00,125097030,
,6,95,26,False,2022-11-13 17:09:15+00:00,/app/media/2022/11/13/caja-6-14-09-15..jpg,True,0,Intervención Cajera,,sco,2022-11-13 17:09:15.914746+00:00,2022-11-13 20:12:03.589570+00:00,1,2022-11-13 17:09:29.303000+00:00,2022-11-13 17:09:16.123868+00:00,125097030,
,0,95,0,False,2022-11-13 17:15:42+00:00,/app/media/2022/11/13/caja-0-14-15-42..jpg,True,0,Sin Control,,carrazo,2022-11-13 17:15:42.672125+00:00,2022-11-13 20:16:26.871662+00:00,1,2022-11-13 17:15:56.090000+00:00,2022-11-13 17:15:44.279630+00:00,125097030,
,9,95,30,False,2022-11-13 17:19:38+00:00,/app/media/2022/11/13/caja-9-14-19-38..jpg,True,0,Bolsa Reutilizable,,sco,2022-11-13 17:19:38.875158+00:00,2022-11-13 20:19:58.739431+00:00,1,2022-11-13 17:19:52.323000+00:00,2022-11-13 17:19:40.696861+00:00,125097030,
,1,95,52,False,2022-11-13 17:21:21+00:00,/app/media/2022/11/13/caja-1-14-21-21..jpg,True,0,Carro de otro cliente,,sco,2022-11-13 17:21:21.325423+00:00,2022-11-13 20:21:31.321881+00:00,1,2022-11-13 17:21:34.723000+00:00,2022-11-13 17:21:22.992651+00:00,125097030,
,10,95,45,False,2022-11-13 17:23:02+00:00,/app/media/2022/11/13/caja-10-14-23-02..jpg,True,0,Bolsa Reutilizable,,sco,2022-11-13 17:23:02.552140+00:00,2022-11-13 20:23:18.077092+00:00,1,2022-11-13 17:23:15.993000+00:00,2022-11-13 17:23:04.243768+00:00,125097030,
,0,95,0,False,2022-11-13 17:37:39+00:00,/app/media/2022/11/13/caja-0-14-37-39..jpg,False,0,,,carrazo,2022-11-13 17:37:39.451328+00:00,,1,2022-11-13 17:37:52.862000+00:00,2022-11-13 17:37:41.067300+00:00,,
,1,95,59,True,2022-11-13 17:40:50+00:00,/app/media/2022/11/13/caja-1-14-40-50..jpg,False,0,,,sco,2022-11-13 17:40:50.292067+00:00,,1,2022-11-13 17:41:03.725000+00:00,2022-11-13 17:40:50.531863+00:00,,
,10,95,50,False,2022-11-13 17:43:04+00:00,/app/media/2022/11/13/caja-10-14-43-04..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 17:43:04.177772+00:00,2022-11-13 20:43:12.980571+00:00,1,2022-11-13 17:43:17.545000+00:00,2022-11-13 17:43:04.345792+00:00,125097030,
,0,95,0,False,2022-11-13 17:43:24+00:00,/app/media/2022/11/13/caja-0-14-43-24..jpg,False,0,,,simulacion,2022-11-13 17:43:24.309377+00:00,,1,,,,
,11,95,64,True,2022-11-13 17:48:01+00:00,/app/media/2022/11/13/caja-11-14-48-01..jpg,False,0,,,sco,2022-11-13 17:48:01.398614+00:00,,1,2022-11-13 17:48:14.848000+00:00,2022-11-13 17:48:03.120346+00:00,,
,10,95,52,True,2022-11-13 17:54:44+00:00,/app/media/2022/11/13/caja-10-14-54-44..jpg,False,0,,,sco,2022-11-13 17:54:45.040517+00:00,,1,2022-11-13 17:54:58.501000+00:00,2022-11-13 17:54:45.311984+00:00,,
,12,95,60,True,2022-11-13 17:57:53+00:00,/app/media/2022/11/13/caja-12-14-57-53..jpg,False,0,,,sco,2022-11-13 17:57:53.431993+00:00,,1,2022-11-13 17:58:06.917000+00:00,2022-11-13 17:57:53.679658+00:00,,
,9,95,41,False,2022-11-13 17:58:41+00:00,/app/media/2022/11/13/caja-9-14-58-41..jpg,True,0,Multicompra,,sco,2022-11-13 17:58:41.740093+00:00,2022-11-13 20:59:25.298097+00:00,1,2022-11-13 17:58:55.141000+00:00,2022-11-13 17:58:41.940909+00:00,125097030,
,0,95,0,False,2022-11-13 18:02:59+00:00,/app/media/2022/11/13/caja-0-15-02-59..jpg,True,0,Multicompra,,simulacion,2022-11-13 18:02:59.996807+00:00,2022-11-13 21:03:55.966640+00:00,1,2022-11-13 18:03:13.422000+00:00,2022-11-13 18:03:01.661516+00:00,125097030,
,11,95,67,True,2022-11-13 18:05:12+00:00,/app/media/2022/11/13/caja-11-15-05-12..jpg,True,27660,,True,sco,2022-11-13 18:05:12.703547+00:00,2022-11-13 21:18:47.351625+00:00,1,2022-11-13 18:05:26.137000+00:00,2022-11-13 18:05:14.396828+00:00,125097030,Detenido
,6,95,38,False,2022-11-13 18:09:06+00:00,/app/media/2022/11/13/caja-6-15-09-06..jpg,True,0,Carro de otro cliente,,sco,2022-11-13 18:09:06.604509+00:00,2022-11-13 21:09:17.560012+00:00,1,2022-11-13 18:09:20.004000+00:00,2022-11-13 18:09:06.809327+00:00,125097030,
,5,95,41,False,2022-11-13 18:10:02+00:00,/app/media/2022/11/13/caja-5-15-10-02..jpg,True,0,Sin Control,,sco,2022-11-13 18:10:02.458323+00:00,2022-11-13 21:14:08.407064+00:00,1,2022-11-13 18:10:15.924000+00:00,2022-11-13 18:10:04.096597+00:00,125097030,
,0,95,0,False,2022-11-13 18:16:36+00:00,/app/media/2022/11/13/caja-0-15-16-36..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-13 18:16:36.436376+00:00,2022-11-13 21:17:48.529585+00:00,1,2022-11-13 18:16:49.868000+00:00,2022-11-13 18:16:38.061373+00:00,125097030,
,10,95,60,False,2022-11-13 18:23:06+00:00,/app/media/2022/11/13/caja-10-15-23-06..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 18:23:06.109341+00:00,2022-11-13 21:23:17.673061+00:00,1,2022-11-13 18:23:19.608000+00:00,2022-11-13 18:23:07.835493+00:00,125097030,
