Zona,Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
,0,3,0,False,2022-11-14 14:55:02+00:00,/app/media/2022/11/14/caja-0-11-55-02..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-14 14:55:02.245654+00:00,2022-11-14 18:01:04.692903+00:00,1,,,166477921,
,0,3,0,False,2022-11-14 15:03:27+00:00,/app/media/2022/11/14/caja-0-12-03-27..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-14 15:03:27.668938+00:00,2022-11-14 18:03:51.305615+00:00,1,2022-11-14 15:03:53.381000+00:00,2022-11-14 15:03:29.219703+00:00,166477921,
,7,3,23,False,2022-11-14 15:16:58+00:00,/app/media/2022/11/14/caja-7-12-16-58..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 15:16:58.553835+00:00,2022-11-14 18:17:05.062860+00:00,1,2022-11-14 15:17:24.234000+00:00,2022-11-14 15:16:59.958632+00:00,166477921,
,10,3,56,False,2022-11-14 15:20:15+00:00,/app/media/2022/11/14/caja-10-12-20-15..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 15:20:16.043426+00:00,2022-11-14 18:20:23.934457+00:00,1,2022-11-14 15:20:41.736000+00:00,2022-11-14 15:20:17.467391+00:00,166477921,
,7,3,24,False,2022-11-14 15:20:53+00:00,/app/media/2022/11/14/caja-7-12-20-53..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 15:20:54.046718+00:00,2022-11-14 18:21:03.126006+00:00,1,2022-11-14 15:21:19.766000+00:00,2022-11-14 15:20:54.181225+00:00,166477921,
,2,3,40,False,2022-11-14 15:26:44+00:00,/app/media/2022/11/14/caja-2-12-26-44..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 15:26:44.352930+00:00,2022-11-14 18:26:55.789924+00:00,1,2022-11-14 15:27:10.083000+00:00,2022-11-14 15:26:44.526466+00:00,166477921,
,2,3,41,False,2022-11-14 15:29:20+00:00,/app/media/2022/11/14/caja-2-12-29-20..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 15:29:20.915176+00:00,2022-11-14 18:29:35.732121+00:00,1,2022-11-14 15:29:46.655000+00:00,2022-11-14 15:29:22.364573+00:00,166477921,
,0,3,0,False,2022-11-14 15:29:54+00:00,/app/media/2022/11/14/caja-0-12-29-54..jpg,True,0,Cliente Pagó en SCO,,simulacion,2022-11-14 15:29:54.135691+00:00,2022-11-14 18:30:06.729945+00:00,1,2022-11-14 15:30:20.554000+00:00,2022-11-14 15:29:54.946941+00:00,166477921,
,7,3,26,False,2022-11-14 15:35:17+00:00,/app/media/2022/11/14/caja-7-12-35-17..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 15:35:17.412955+00:00,2022-11-14 18:35:26.252468+00:00,1,2022-11-14 15:35:43.137000+00:00,2022-11-14 15:35:18.916141+00:00,166477921,
,4,3,20,False,2022-11-14 15:37:03+00:00,/app/media/2022/11/14/caja-4-12-37-03..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 15:37:03.233870+00:00,2022-11-14 18:37:10.771797+00:00,1,2022-11-14 15:37:28.952000+00:00,2022-11-14 15:37:04.526159+00:00,166477921,
,5,3,38,False,2022-11-14 15:38:14+00:00,/app/media/2022/11/14/caja-5-12-38-14..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 15:38:14.835351+00:00,2022-11-14 18:38:20.996849+00:00,1,2022-11-14 15:38:40.592000+00:00,2022-11-14 15:38:14.991969+00:00,166477921,
,0,3,0,False,2022-11-14 15:46:39+00:00,/app/media/2022/11/14/caja-0-12-46-39..jpg,True,0,Cliente Pagó en SCO,,simulacion,2022-11-14 15:46:39.801236+00:00,2022-11-14 18:46:59.537073+00:00,1,2022-11-14 15:47:05.512000+00:00,2022-11-14 15:46:41.328156+00:00,166477921,
,4,3,23,False,2022-11-14 15:50:45+00:00,/app/media/2022/11/14/caja-4-12-50-45..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 15:50:45.379968+00:00,2022-11-14 18:51:22.406271+00:00,1,2022-11-14 15:51:11.170000+00:00,2022-11-14 15:50:46.763185+00:00,166477921,
,6,3,41,False,2022-11-14 15:57:47+00:00,/app/media/2022/11/14/caja-6-12-57-47..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 15:57:47.436751+00:00,2022-11-14 18:57:54.576075+00:00,1,2022-11-14 15:58:13.152000+00:00,2022-11-14 15:57:48.965557+00:00,166477921,
,6,3,42,False,2022-11-14 16:00:24+00:00,/app/media/2022/11/14/caja-6-13-00-24..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 16:00:25.005637+00:00,2022-11-14 19:00:41.185043+00:00,1,2022-11-14 16:00:50.781000+00:00,2022-11-14 16:00:26.473513+00:00,166477921,
,0,3,0,False,2022-11-14 16:01:41+00:00,/app/media/2022/11/14/caja-0-13-01-41..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-14 16:01:41.617033+00:00,2022-11-14 19:01:49.135376+00:00,1,2022-11-14 16:02:07.316000+00:00,2022-11-14 16:01:41.690664+00:00,166477921,
,7,3,35,False,2022-11-14 16:05:00+00:00,/app/media/2022/11/14/caja-7-13-05-00..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 16:05:00.151475+00:00,2022-11-14 19:05:24.706798+00:00,1,2022-11-14 16:05:25.879000+00:00,2022-11-14 16:05:00.282122+00:00,166477921,
,7,3,36,False,2022-11-14 16:10:00+00:00,/app/media/2022/11/14/caja-7-13-10-00..jpg,True,0,Carro Vacío,,sco,2022-11-14 16:10:00.241685+00:00,2022-11-14 19:10:07.945994+00:00,1,2022-11-14 16:10:25.964000+00:00,2022-11-14 16:10:01.747496+00:00,166477921,
