Zona,Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
,4,95,51,False,2022-11-14 21:15:45+00:00,/app/media/2022/11/14/caja-4-18-15-45..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 21:15:45.091662+00:00,2022-11-15 00:15:56.401174+00:00,1,2022-11-14 21:16:00.285000+00:00,2022-11-14 21:15:46.825139+00:00,125097030,
,4,95,55,False,2022-11-14 21:37:56+00:00,/app/media/2022/11/14/caja-4-18-37-56..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 21:37:57.046198+00:00,2022-11-15 00:38:59.842914+00:00,1,2022-11-14 21:38:12.353000+00:00,2022-11-14 21:37:58.876246+00:00,125097030,
,6,95,42,False,2022-11-14 21:38:10+00:00,/app/media/2022/11/14/caja-6-18-38-10..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 21:38:10.526423+00:00,2022-11-15 00:38:41.900769+00:00,1,2022-11-14 21:38:25.730000+00:00,2022-11-14 21:38:10.677211+00:00,125097030,
,5,95,40,False,2022-11-14 21:38:12+00:00,/app/media/2022/11/14/caja-5-18-38-12..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 21:38:12.748995+00:00,2022-11-15 00:38:22.653662+00:00,1,2022-11-14 21:38:27.979000+00:00,2022-11-14 21:38:12.860693+00:00,125097030,
,12,95,109,False,2022-11-14 21:43:36+00:00,/app/media/2022/11/14/caja-12-18-43-36..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 21:43:36.201128+00:00,2022-11-15 00:43:51.559171+00:00,1,2022-11-14 21:43:51.506000+00:00,2022-11-14 21:43:37.965006+00:00,125097030,
,10,95,82,False,2022-11-14 21:49:41+00:00,/app/media/2022/11/14/caja-10-18-49-41..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 21:49:41.147215+00:00,2022-11-15 00:49:47.531570+00:00,1,2022-11-14 21:49:56.439000+00:00,2022-11-14 21:49:42.793901+00:00,125097030,
,12,95,115,False,2022-11-14 21:56:25+00:00,/app/media/2022/11/14/caja-12-18-56-25..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 21:56:25.476580+00:00,2022-11-15 00:56:33.178306+00:00,1,2022-11-14 21:56:40.754000+00:00,2022-11-14 21:56:27.377054+00:00,125097030,
,11,95,116,False,2022-11-14 21:59:30+00:00,/app/media/2022/11/14/caja-11-18-59-30..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 21:59:30.134944+00:00,2022-11-15 00:59:49.992743+00:00,1,2022-11-14 21:59:45.374000+00:00,2022-11-14 21:59:32.205298+00:00,125097030,
,6,95,48,False,2022-11-14 22:02:48+00:00,/app/media/2022/11/14/caja-6-19-02-48..jpg,True,0,Bolsa Reutilizable,,sco,2022-11-14 22:02:48.468592+00:00,2022-11-15 01:33:00.102680+00:00,1,2022-11-14 22:03:03.705000+00:00,2022-11-14 22:02:48.702592+00:00,125097030,
,10,95,91,False,2022-11-14 22:12:52+00:00,/app/media/2022/11/14/caja-10-19-12-52..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 22:12:52.405448+00:00,2022-11-15 01:16:49.929575+00:00,1,2022-11-14 22:13:07.657000+00:00,2022-11-14 22:12:52.656717+00:00,125097030,
,0,95,0,False,2022-11-14 22:26:51+00:00,/app/media/2022/11/14/caja-0-19-26-51..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-14 22:26:51.433307+00:00,2022-11-15 01:27:20.111034+00:00,1,2022-11-14 22:27:06.758000+00:00,2022-11-14 22:26:52.965512+00:00,125097030,
,11,95,125,False,2022-11-14 22:30:32+00:00,/app/media/2022/11/14/caja-11-19-30-32..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-11-14 22:30:32.766024+00:00,2022-11-15 01:36:23.762314+00:00,1,2022-11-14 22:30:48.035000+00:00,2022-11-14 22:30:34.472697+00:00,125097030,
,10,95,96,False,2022-11-14 22:31:12+00:00,/app/media/2022/11/14/caja-10-19-31-12..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-11-14 22:31:12.296320+00:00,2022-11-15 01:31:26.227063+00:00,1,2022-11-14 22:31:27.551000+00:00,2022-11-14 22:31:12.440146+00:00,125097030,
,12,95,123,False,2022-11-14 22:34:17+00:00,/app/media/2022/11/14/caja-12-19-34-17..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-11-14 22:34:17.724110+00:00,2022-11-15 01:36:02.094207+00:00,1,2022-11-14 22:34:33.002000+00:00,2022-11-14 22:34:17.886922+00:00,125097030,
,1,95,135,False,2022-11-14 22:38:14+00:00,/app/media/2022/11/14/caja-1-19-38-14..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-11-14 22:38:14.152376+00:00,2022-11-15 01:38:51.521920+00:00,1,2022-11-14 22:38:29.247000+00:00,2022-11-14 22:38:15.537807+00:00,125097030,
,11,95,136,False,2022-11-14 23:05:47+00:00,/app/media/2022/11/14/caja-11-20-05-47..jpg,True,0,Error de Reconocimiento,,sco,2022-11-14 23:05:47.736574+00:00,2022-11-15 02:06:10.408273+00:00,1,2022-11-14 23:06:02.957000+00:00,2022-11-14 23:05:49.347876+00:00,125097030,
,4,95,77,False,2022-11-14 23:36:54+00:00,/app/media/2022/11/14/caja-4-20-36-54..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 23:36:55.011787+00:00,2022-11-15 02:37:10.167592+00:00,1,2022-11-14 23:37:10.246000+00:00,2022-11-14 23:36:56.646104+00:00,125097030,
,3,95,106,False,2022-11-14 23:37:34+00:00,/app/media/2022/11/14/caja-3-20-37-34..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 23:37:34.915140+00:00,2022-11-15 02:38:40.169455+00:00,1,2022-11-14 23:37:50.155000+00:00,2022-11-14 23:37:35.106394+00:00,125097030,
,6,95,62,False,2022-11-14 23:44:50+00:00,/app/media/2022/11/14/caja-6-20-44-50..jpg,True,0,Error de Reconocimiento,,sco,2022-11-14 23:44:50.971469+00:00,2022-11-15 02:45:05.074869+00:00,1,2022-11-14 23:45:06.181000+00:00,2022-11-14 23:44:51.232508+00:00,125097030,
,8,95,86,False,2022-11-14 23:52:11+00:00,/app/media/2022/11/14/caja-8-20-52-11..jpg,True,0,Error de Reconocimiento,,sco,2022-11-14 23:52:11.798878+00:00,2022-11-15 02:55:42.724974+00:00,1,2022-11-14 23:52:27.021000+00:00,2022-11-14 23:52:13.543772+00:00,125097030,
,5,95,61,False,2022-11-15 00:10:58+00:00,/app/media/2022/11/14/caja-5-21-10-58..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-15 00:10:58.179779+00:00,2022-11-15 03:14:51.351611+00:00,1,2022-11-15 00:11:13.433000+00:00,2022-11-15 00:11:00.026198+00:00,125097030,
,10,95,121,False,2022-11-15 00:12:59+00:00,/app/media/2022/11/14/caja-10-21-12-59..jpg,True,0,Bolsa Reutilizable,,sco,2022-11-15 00:12:59.237767+00:00,2022-11-15 03:13:19.250613+00:00,1,2022-11-15 00:13:14.464000+00:00,2022-11-15 00:12:59.479994+00:00,125097030,
,7,95,54,False,2022-11-15 00:12:59+00:00,/app/media/2022/11/14/caja-7-21-12-59..jpg,True,0,Bolsa Reutilizable,,sco,2022-11-15 00:13:00.050788+00:00,2022-11-15 03:14:30.426672+00:00,1,2022-11-15 00:13:15.203000+00:00,2022-11-15 00:13:00.114924+00:00,125097030,
,6,95,68,False,2022-11-15 00:13:44+00:00,/app/media/2022/11/14/caja-6-21-13-44..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-11-15 00:13:44.847972+00:00,2022-11-15 03:14:05.229706+00:00,1,2022-11-15 00:14:00.030000+00:00,2022-11-15 00:13:44.954415+00:00,125097030,
,0,95,0,False,2022-11-15 00:17:58+00:00,/app/media/2022/11/14/caja-0-21-17-58..jpg,True,0,Error de Reconocimiento,,simulacion,2022-11-15 00:17:58.870522+00:00,2022-11-15 03:28:46.087675+00:00,1,2022-11-15 00:18:14.099000+00:00,2022-11-15 00:18:00.572895+00:00,125097030,
