Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
10,3,74,False,2022-09-22 17:24:44+00:00,/app/media/2022/09/22/caja-10-14-24-44..jpg,True,0,Carro Vacío,,sco,2022-09-22 17:24:44.791723+00:00,2022-09-22 20:24:50.640886+00:00,1,2022-09-22 17:07:33.467000+00:00,2022-09-22 17:24:45.005681+00:00,166477921,
2,3,43,False,2022-09-22 17:29:03+00:00,/app/media/2022/09/22/caja-2-14-29-03..jpg,True,0,Carro de otro cliente,,sco,2022-09-22 17:29:03.724777+00:00,2022-09-22 20:31:21.853540+00:00,1,2022-09-22 17:11:52.282000+00:00,2022-09-22 17:29:04.847931+00:00,166477921,
10,3,81,False,2022-09-22 17:45:22+00:00,/app/media/2022/09/22/caja-10-14-45-22..jpg,True,0,Carro de otro cliente,,sco,2022-09-22 17:45:22.550475+00:00,2022-09-22 20:45:33.537245+00:00,1,2022-09-22 17:28:10.976000+00:00,2022-09-22 17:45:23.605916+00:00,166477921,
2,3,49,False,2022-09-22 17:53:13+00:00,/app/media/2022/09/22/caja-2-14-53-13..jpg,True,0,Carro de otro cliente,,sco,2022-09-22 17:53:14.053351+00:00,2022-09-22 20:53:27.292995+00:00,1,2022-09-22 17:36:02.395000+00:00,2022-09-22 17:53:15.067459+00:00,166477921,
4,3,34,False,2022-09-22 17:56:02+00:00,/app/media/2022/09/22/caja-4-14-56-02..jpg,True,0,Carro de otro cliente,,sco,2022-09-22 17:56:03.007533+00:00,2022-09-22 20:56:16.811334+00:00,1,2022-09-22 17:38:51.350000+00:00,2022-09-22 17:56:03.132927+00:00,166477921,
8,3,48,False,2022-09-22 17:57:20+00:00,/app/media/2022/09/22/caja-8-14-57-20..jpg,True,0,Carro de otro cliente,,sco,2022-09-22 17:57:20.631492+00:00,2022-09-22 20:57:52.483311+00:00,1,2022-09-22 17:40:08.968000+00:00,2022-09-22 17:57:20.764731+00:00,166477921,
2,3,53,False,2022-09-22 18:02:28+00:00,/app/media/2022/09/22/caja-2-15-02-28..jpg,True,0,Carro de otro cliente,,sco,2022-09-22 18:02:28.198904+00:00,2022-09-22 21:02:36.698578+00:00,1,2022-09-22 17:45:16.561000+00:00,2022-09-22 18:02:28.406089+00:00,166477921,
7,3,54,False,2022-09-22 18:03:38+00:00,/app/media/2022/09/22/caja-7-15-03-38..jpg,True,0,Carro de otro cliente,,sco,2022-09-22 18:03:38.193408+00:00,2022-09-22 21:03:46.517144+00:00,1,2022-09-22 17:46:26.552000+00:00,2022-09-22 18:03:38.371388+00:00,166477921,
6,3,42,False,2022-09-22 18:05:10+00:00,/app/media/2022/09/22/caja-6-15-05-10..jpg,True,0,Carro de otro cliente,,sco,2022-09-22 18:05:10.551491+00:00,2022-09-22 21:05:17.703193+00:00,1,2022-09-22 17:47:58.886000+00:00,2022-09-22 18:05:11.597479+00:00,166477921,
8,3,50,False,2022-09-22 18:07:31+00:00,/app/media/2022/09/22/caja-8-15-07-31..jpg,True,0,Intervención Cajera,,sco,2022-09-22 18:07:31.946544+00:00,2022-09-22 21:07:41.918945+00:00,1,2022-09-22 17:50:20.169000+00:00,2022-09-22 18:07:32.053394+00:00,166477921,
7,3,57,False,2022-09-22 18:09:40+00:00,/app/media/2022/09/22/caja-7-15-09-40..jpg,True,0,Carro de otro cliente,,sco,2022-09-22 18:09:40.848244+00:00,2022-09-22 21:09:49.326927+00:00,1,2022-09-22 17:52:29.086000+00:00,2022-09-22 18:09:40.983033+00:00,166477921,
10,3,93,False,2022-09-22 18:18:23+00:00,/app/media/2022/09/22/caja-10-15-18-23..jpg,True,0,,,sco,2022-09-22 18:18:23.232732+00:00,2022-09-22 21:18:34.306896+00:00,1,2022-09-22 18:01:11.438000+00:00,2022-09-22 18:18:23.413189+00:00,166477921,
7,3,61,False,2022-09-22 18:25:53+00:00,/app/media/2022/09/22/caja-7-15-25-53..jpg,True,0,Error de Reconocimiento,,sco,2022-09-22 18:25:53.773323+00:00,2022-09-22 21:26:28.704004+00:00,1,2022-09-22 18:09:08.673000+00:00,2022-09-22 18:26:21.688683+00:00,166477921,
7,3,64,False,2022-09-22 19:14:30+00:00,/app/media/2022/09/22/caja-7-16-14-30..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 19:14:30.899178+00:00,2022-09-22 22:14:43.289303+00:00,1,2022-09-22 18:57:18.683000+00:00,2022-09-22 19:14:31.970093+00:00,166477921,
6,3,47,False,2022-09-22 20:00:14+00:00,/app/media/2022/09/22/caja-6-17-00-14..jpg,True,0,Carro Vacío,,sco,2022-09-22 20:00:15.068261+00:00,2022-09-22 23:04:05.952478+00:00,1,2022-09-22 19:43:02.466000+00:00,2022-09-22 20:00:15.295569+00:00,166477921,
8,3,69,False,2022-09-22 20:01:07+00:00,/app/media/2022/09/22/caja-8-17-01-07..jpg,True,0,Bolsa Reutilizable,,sco,2022-09-22 20:01:07.518903+00:00,2022-09-22 23:03:42.957411+00:00,1,2022-09-22 19:43:54.893000+00:00,2022-09-22 20:01:07.709656+00:00,166477921,
5,3,65,False,2022-09-22 20:43:52+00:00,/app/media/2022/09/22/caja-5-17-43-52..jpg,True,0,Carro Vacío,,sco,2022-09-22 20:43:52.145334+00:00,2022-09-22 23:44:08.604683+00:00,1,2022-09-22 20:26:39.125000+00:00,2022-09-22 20:43:53.236909+00:00,166477921,
2,3,81,False,2022-09-22 20:54:37+00:00,/app/media/2022/09/22/caja-2-17-54-37..jpg,True,0,Error de Reconocimiento,,sco,2022-09-22 20:54:37.619106+00:00,2022-09-22 23:54:54.248838+00:00,1,2022-09-22 20:37:24.528000+00:00,2022-09-22 20:54:37.782402+00:00,166477921,
10,3,121,False,2022-09-22 21:04:59+00:00,/app/media/2022/09/22/caja-10-18-04-59..jpg,True,0,Carro Vacío,,sco,2022-09-22 21:04:59.848107+00:00,2022-09-23 00:26:47.207353+00:00,1,2022-09-22 20:47:51.126000+00:00,2022-09-22 21:05:13.357669+00:00,166477921,
0,3,0,False,2022-09-22 21:05:09+00:00,/app/media/2022/09/22/caja-0-18-05-09..jpg,True,0,Carro Vacío,,carrazo,2022-09-22 21:05:09.244067+00:00,2022-09-23 00:05:37.309341+00:00,1,2022-09-22 20:48:00.037000+00:00,2022-09-22 21:05:13.364238+00:00,166477921,
7,3,76,False,2022-09-22 21:08:37+00:00,/app/media/2022/09/22/caja-7-18-08-37..jpg,True,0,Carro de otro cliente,,sco,2022-09-22 21:08:37.195488+00:00,2022-09-23 00:24:09.181039+00:00,1,2022-09-22 20:51:23.973000+00:00,2022-09-22 21:08:37.345982+00:00,166477921,
2,3,85,False,2022-09-22 21:08:43+00:00,/app/media/2022/09/22/caja-2-18-08-43..jpg,True,0,Carro de otro cliente,,sco,2022-09-22 21:08:43.648315+00:00,2022-09-23 00:08:54.070805+00:00,1,2022-09-22 20:51:30.379000+00:00,2022-09-22 21:08:43.711035+00:00,166477921,
0,3,0,False,2022-09-22 21:22:06+00:00,/app/media/2022/09/22/caja-0-18-22-06..jpg,True,0,Cliente lleva productos cancelados previamente,,carrazo,2022-09-22 21:22:06.073783+00:00,2022-09-23 00:22:51.848926+00:00,1,2022-09-22 21:04:52.732000+00:00,2022-09-22 21:22:06.226871+00:00,166477921,
7,3,84,False,2022-09-22 21:47:58+00:00,/app/media/2022/09/22/caja-7-18-47-58..jpg,True,0,Carro Vacío,,sco,2022-09-22 21:47:58.509568+00:00,2022-09-23 00:48:35.362357+00:00,1,2022-09-22 21:30:44.956000+00:00,2022-09-22 21:47:59.616741+00:00,166477921,
8,3,89,False,2022-09-22 21:50:32+00:00,/app/media/2022/09/22/caja-8-18-50-32..jpg,True,0,Bolsa Reutilizable,,sco,2022-09-22 21:50:32.132124+00:00,2022-09-23 00:52:18.971522+00:00,1,2022-09-22 21:33:18.587000+00:00,2022-09-22 21:50:33.138158+00:00,166477921,
2,3,92,False,2022-09-22 21:58:31+00:00,/app/media/2022/09/22/caja-2-18-58-31..jpg,True,0,Cliente lleva productos cancelados previamente,,sco,2022-09-22 21:58:31.294513+00:00,2022-09-23 01:01:05.032574+00:00,1,2022-09-22 21:41:17.703000+00:00,2022-09-22 21:58:32.500572+00:00,166477921,
2,3,96,False,2022-09-22 22:08:14+00:00,/app/media/2022/09/22/caja-2-19-08-14..jpg,True,0,Error de Reconocimiento,,sco,2022-09-22 22:08:14.864548+00:00,2022-09-23 01:10:03.458604+00:00,1,2022-09-22 21:51:01.155000+00:00,2022-09-22 22:08:15.899027+00:00,166477921,
4,3,59,False,2022-09-22 22:10:16+00:00,/app/media/2022/09/22/caja-4-19-10-16..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 22:10:16.643440+00:00,2022-09-23 01:20:15.870874+00:00,1,,,166477921,
7,3,91,False,2022-09-22 22:19:27+00:00,/app/media/2022/09/22/caja-7-19-19-27..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 22:19:27.989145+00:00,2022-09-23 01:20:02.769586+00:00,1,2022-09-22 22:02:14.222000+00:00,2022-09-22 22:19:28.194615+00:00,166477921,
0,3,0,False,2022-09-22 22:19:33+00:00,/app/media/2022/09/22/caja-0-19-19-33..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-09-22 22:19:33.360382+00:00,2022-09-23 01:19:53.040758+00:00,1,2022-09-22 22:02:19.543000+00:00,2022-09-22 22:19:33.461761+00:00,166477921,
5,3,83,False,2022-09-22 22:22:18+00:00,/app/media/2022/09/22/caja-5-19-22-18..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 22:22:18.396893+00:00,2022-09-23 01:22:23.796918+00:00,1,2022-09-22 22:05:04.578000+00:00,2022-09-22 22:22:18.568597+00:00,166477921,
5,3,84,False,2022-09-22 22:23:08+00:00,/app/media/2022/09/22/caja-5-19-23-08..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 22:23:08.101694+00:00,2022-09-23 01:23:23.927984+00:00,1,2022-09-22 22:05:54.306000+00:00,2022-09-22 22:23:09.128554+00:00,166477921,
1,3,119,False,2022-09-22 22:23:10+00:00,/app/media/2022/09/22/caja-1-19-23-10..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 22:23:10.951005+00:00,2022-09-23 01:23:15.092563+00:00,1,2022-09-22 22:05:57.104000+00:00,2022-09-22 22:23:11.040207+00:00,166477921,
0,3,0,False,2022-09-22 22:24:22+00:00,/app/media/2022/09/22/caja-0-19-24-22..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-09-22 22:24:22.256071+00:00,2022-09-23 01:26:54.879156+00:00,1,2022-09-22 22:07:08.466000+00:00,2022-09-22 22:24:22.439224+00:00,166477921,
10,3,151,False,2022-09-22 22:30:54+00:00,/app/media/2022/09/22/caja-10-19-30-54..jpg,True,0,Error de Reconocimiento,,sco,2022-09-22 22:30:54.663936+00:00,2022-09-23 01:31:04.556482+00:00,1,2022-09-22 22:13:40.768000+00:00,2022-09-22 22:30:54.819893+00:00,166477921,
3,3,114,False,2022-09-22 22:42:56+00:00,/app/media/2022/09/22/caja-3-19-42-56..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 22:42:56.809039+00:00,2022-09-23 01:43:04.155392+00:00,1,2022-09-22 22:25:42.831000+00:00,2022-09-22 22:42:58.015048+00:00,166477921,
4,3,66,False,2022-09-22 22:43:41+00:00,/app/media/2022/09/22/caja-4-19-43-41..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 22:43:41.444289+00:00,2022-09-23 01:58:57.350105+00:00,1,,,166477921,
9,3,138,False,2022-09-22 22:49:16+00:00,/app/media/2022/09/22/caja-9-19-49-16..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 22:49:16.521154+00:00,2022-09-23 01:49:24.292576+00:00,1,2022-09-22 22:32:02.501000+00:00,2022-09-22 22:49:17.563639+00:00,166477921,
6,3,63,False,2022-09-22 22:52:26+00:00,/app/media/2022/09/22/caja-6-19-52-26..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 22:52:26.268988+00:00,2022-09-23 01:52:39.064954+00:00,1,2022-09-22 22:35:12.177000+00:00,2022-09-22 22:52:26.404479+00:00,166477921,
6,3,64,False,2022-09-22 22:56:44+00:00,/app/media/2022/09/22/caja-6-19-56-44..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 22:56:44.275999+00:00,2022-09-23 01:56:51.340960+00:00,1,2022-09-22 22:39:30.165000+00:00,2022-09-22 22:56:45.454436+00:00,166477921,
10,3,161,False,2022-09-22 22:57:46+00:00,/app/media/2022/09/22/caja-10-19-57-46..jpg,True,0,Error de Reconocimiento,,sco,2022-09-22 22:57:46.657297+00:00,2022-09-23 01:58:40.619972+00:00,1,2022-09-22 22:40:32.529000+00:00,2022-09-22 22:57:46.774866+00:00,166477921,
0,3,0,False,2022-09-22 22:57:56+00:00,/app/media/2022/09/22/caja-0-19-57-56..jpg,True,0,Error de Reconocimiento,,carrazo,2022-09-22 22:57:56.202739+00:00,2022-09-23 01:58:04.303342+00:00,1,2022-09-22 22:40:42.127000+00:00,2022-09-22 22:57:56.379305+00:00,166477921,
9,3,143,False,2022-09-22 23:02:25+00:00,/app/media/2022/09/22/caja-9-20-02-25..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 23:02:25.961991+00:00,2022-09-23 02:02:33.984917+00:00,1,2022-09-22 22:45:11.759000+00:00,2022-09-22 23:02:26.072995+00:00,166477921,
10,3,163,False,2022-09-22 23:10:59+00:00,/app/media/2022/09/22/caja-10-20-10-59..jpg,True,0,Error de Reconocimiento,,sco,2022-09-22 23:10:59.184394+00:00,2022-09-23 02:11:05.344292+00:00,1,2022-09-22 22:53:44.986000+00:00,2022-09-22 23:11:00.386157+00:00,166477921,
4,3,72,False,2022-09-22 23:16:00+00:00,/app/media/2022/09/22/caja-4-20-16-00..jpg,True,0,Error de Reconocimiento,,sco,2022-09-22 23:16:00.523326+00:00,2022-09-23 02:16:15.749759+00:00,1,2022-09-22 22:58:46.205000+00:00,2022-09-22 23:16:00.641901+00:00,166477921,
7,3,104,False,2022-09-22 23:18:01+00:00,/app/media/2022/09/22/caja-7-20-18-01..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 23:18:01.630598+00:00,2022-09-23 02:18:06.790653+00:00,1,2022-09-22 23:00:47.379000+00:00,2022-09-22 23:18:02.671331+00:00,166477921,
8,3,121,False,2022-09-22 23:24:02+00:00,/app/media/2022/09/22/caja-8-20-24-02..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 23:24:02.839370+00:00,2022-09-23 02:24:22.297596+00:00,1,2022-09-22 23:06:48.555000+00:00,2022-09-22 23:24:03.931722+00:00,166477921,
4,3,73,False,2022-09-22 23:27:46+00:00,/app/media/2022/09/22/caja-4-20-27-46..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-22 23:27:46.434579+00:00,2022-09-23 02:27:54.083013+00:00,1,2022-09-22 23:10:32.085000+00:00,2022-09-22 23:27:47.511853+00:00,166477921,
10,3,174,False,2022-09-22 23:46:12+00:00,/app/media/2022/09/22/caja-10-20-46-12..jpg,True,0,Error de Reconocimiento,,sco,2022-09-22 23:46:12.704018+00:00,2022-09-23 02:46:19.626134+00:00,1,2022-09-22 23:28:58.201000+00:00,2022-09-22 23:46:12.893105+00:00,166477921,
2,3,120,False,2022-09-23 00:02:53+00:00,/app/media/2022/09/22/caja-2-21-02-53..jpg,True,0,Cliente Pagó en SCO,,sco,2022-09-23 00:02:53.636035+00:00,2022-09-23 03:03:01.510069+00:00,1,2022-09-22 23:45:39.037000+00:00,2022-09-23 00:02:54.718883+00:00,166477921,
